id,ticker,timestamp,price_timestamp,price_up,multi_modal_prob,prediction,actual,signal
3090,AMC,2023-07-23 02:21:00,2023-07-23 02:39:00,0,0.56770235,1,0,Hold
431,AMC,2023-07-23 07:03:00,2023-07-23 07:25:00,0,0.3757657,0,0,Sell
4160,AMC,2023-07-23 13:46:00,2023-07-23 14:14:00,0,0.43705449,0,0,Hold
497,AMC,2023-07-24 22:35:00,2023-07-24 22:56:00,1,0.75790447,1,1,Buy
8705,AMC,2023-07-25 04:07:00,2023-07-25 04:25:00,1,0.36069962,0,1,Sell
3470,AMC,2023-07-25 06:04:00,2023-07-25 06:30:00,1,0.8319795,1,1,Buy
7044,AMC,2023-07-26 05:38:00,2023-07-26 06:07:00,1,0.8485032,1,1,Buy
2997,AMC,2023-07-26 15:27:00,2023-07-26 15:56:00,0,0.6715715,1,0,Buy
2374,AMC,2023-07-26 22:13:00,2023-07-26 22:25:00,1,0.63811094,1,1,Buy
2390,AMC,2023-07-27 01:28:00,2023-07-27 01:54:00,0,0.6712906,1,0,Buy
1021,AMC,2023-07-27 04:11:00,2023-07-27 04:31:00,1,0.77944237,1,1,Buy
1255,AMC,2023-07-27 04:56:00,2023-07-27 05:18:00,0,0.22155647,0,0,Sell
2102,AMC,2023-07-27 08:34:00,2023-07-27 08:40:00,0,0.23300213,0,0,Sell
5130,AMC,2023-07-27 23:44:00,2023-07-28 00:08:00,0,0.3277665,0,0,Sell
8480,AMC,2023-07-29 02:12:00,2023-07-29 02:38:00,0,0.2223411,0,0,Sell
3564,AMC,2023-07-30 05:46:00,2023-07-30 06:01:00,0,0.45412722,0,0,Hold
2844,AMC,2023-07-30 11:22:00,2023-07-30 11:28:00,0,0.17138216,0,0,Sell
9868,AMC,2023-07-30 12:02:00,2023-07-30 12:18:00,0,0.33786643,0,0,Sell
9106,AMC,2023-07-31 07:12:00,2023-07-31 07:39:00,0,0.23913306,0,0,Sell
8051,AMC,2023-07-31 07:23:00,2023-07-31 07:35:00,1,0.5793536,1,1,Hold
8862,AMC,2023-07-31 08:18:00,2023-07-31 08:41:00,0,0.16627991,0,0,Sell
9318,AMC,2023-07-31 09:47:00,2023-07-31 09:56:00,0,0.19009672,0,0,Sell
9359,AMC,2023-07-31 12:49:00,2023-07-31 13:19:00,0,0.12738581,0,0,Sell
5204,AMC,2023-08-01 00:30:00,2023-08-01 00:44:00,1,0.29635742,0,1,Sell
3457,AMC,2023-08-01 06:10:00,2023-08-01 06:16:00,0,0.265563,0,0,Sell
1561,AMC,2023-08-01 07:23:00,2023-08-01 07:39:00,1,0.40168932,0,1,Hold
6584,AMC,2023-08-01 10:28:00,2023-08-01 10:39:00,0,0.6499821,1,0,Buy
1066,AMC,2023-08-01 16:54:00,2023-08-01 17:17:00,0,0.31943545,0,0,Sell
1532,AMC,2023-08-02 19:46:00,2023-08-02 20:02:00,1,0.67342156,1,1,Buy
8624,AMC,2023-08-03 02:01:00,2023-08-03 02:18:00,1,0.5432177,1,1,Hold
7880,AMC,2023-08-03 07:13:00,2023-08-03 07:37:00,0,0.31664777,0,0,Sell
4724,AMC,2023-08-03 16:28:00,2023-08-03 16:46:00,1,0.79437935,1,1,Buy
4156,AMC,2023-08-04 09:31:00,2023-08-04 09:53:00,0,0.48095062,0,0,Hold
6720,AMC,2023-08-05 17:52:00,2023-08-05 17:57:00,1,0.8282445,1,1,Buy
534,AMC,2023-08-07 00:23:00,2023-08-07 00:43:00,0,0.45668283,0,0,Hold
7049,AMC,2023-08-07 07:54:00,2023-08-07 08:15:00,0,0.2844027,0,0,Sell
7091,AMC,2023-08-08 07:11:00,2023-08-08 07:24:00,1,0.61930484,1,1,Buy
3281,AMC,2023-08-08 14:14:00,2023-08-08 14:30:00,0,0.19578573,0,0,Sell
131,AMC,2023-08-11 15:03:00,2023-08-11 15:10:00,0,0.14133567,0,0,Sell
8471,AMC,2023-08-12 20:19:00,2023-08-12 20:46:00,0,0.24590375,0,0,Sell
1238,AMC,2023-08-12 23:52:00,2023-08-13 00:02:00,1,0.72665375,1,1,Buy
8097,AMC,2023-08-13 08:59:00,2023-08-13 09:15:00,1,0.39010504,0,1,Sell
4048,AMC,2023-08-15 01:35:00,2023-08-15 01:47:00,1,0.71797824,1,1,Buy
9381,AMC,2023-08-15 22:54:00,2023-08-15 23:01:00,0,0.37573627,0,0,Sell
7523,AMC,2023-08-16 03:29:00,2023-08-16 03:48:00,0,0.29933476,0,0,Sell
3031,AMC,2023-08-16 18:17:00,2023-08-16 18:37:00,1,0.7047237,1,1,Buy
4517,AMC,2023-08-16 19:39:00,2023-08-16 20:01:00,1,0.54906064,1,1,Hold
4155,AMC,2023-08-17 01:21:00,2023-08-17 01:48:00,0,0.6285763,1,0,Buy
9399,AMC,2023-08-18 18:52:00,2023-08-18 19:14:00,1,0.75117457,1,1,Buy
9583,AMC,2023-08-18 22:13:00,2023-08-18 22:35:00,0,0.48889732,0,0,Hold
6033,AMC,2023-08-19 05:44:00,2023-08-19 05:57:00,1,0.82392097,1,1,Buy
7358,AMC,2023-08-19 06:34:00,2023-08-19 07:00:00,0,0.3511018,0,0,Sell
8954,AMC,2023-08-19 06:44:00,2023-08-19 06:56:00,1,0.7518108,1,1,Buy
8768,AMC,2023-08-19 07:43:00,2023-08-19 08:12:00,1,0.76391506,1,1,Buy
1082,AMC,2023-08-19 10:47:00,2023-08-19 11:02:00,1,0.66339004,1,1,Buy
4919,AMC,2023-08-19 22:59:00,2023-08-19 23:06:00,1,0.8211431,1,1,Buy
554,AMC,2023-08-20 14:40:00,2023-08-20 14:50:00,1,0.85274154,1,1,Buy
7285,AMC,2023-08-21 12:51:00,2023-08-21 13:17:00,1,0.80916315,1,1,Buy
9332,AMC,2023-08-22 00:02:00,2023-08-22 00:23:00,0,0.80550003,1,0,Buy
6476,AMC,2023-08-22 08:03:00,2023-08-22 08:10:00,1,0.774963,1,1,Buy
4608,AMC,2023-08-22 13:01:00,2023-08-22 13:14:00,0,0.46173757,0,0,Hold
1611,AMC,2023-08-22 13:22:00,2023-08-22 13:44:00,1,0.44034952,0,1,Hold
755,AMC,2023-08-22 20:54:00,2023-08-22 21:13:00,0,0.3333001,0,0,Sell
6742,AMC,2023-08-23 09:55:00,2023-08-23 10:23:00,1,0.5146906,1,1,Hold
7280,AMC,2023-08-24 05:02:00,2023-08-24 05:26:00,0,0.37389925,0,0,Sell
2571,AMC,2023-08-24 07:58:00,2023-08-24 08:05:00,0,0.26734558,0,0,Sell
7656,AMC,2023-08-24 08:18:00,2023-08-24 08:43:00,0,0.18563548,0,0,Sell
2062,AMC,2023-08-25 08:33:00,2023-08-25 08:39:00,1,0.620784,1,1,Buy
5483,AMC,2023-08-25 19:05:00,2023-08-25 19:17:00,0,0.37894326,0,0,Sell
3415,AMC,2023-08-26 03:05:00,2023-08-26 03:29:00,0,0.3158724,0,0,Sell
361,AMC,2023-08-28 12:05:00,2023-08-28 12:31:00,1,0.69052786,1,1,Buy
2492,AMC,2023-08-29 12:25:00,2023-08-29 12:47:00,0,0.51803553,1,0,Hold
5794,AMC,2023-08-29 23:34:00,2023-08-30 00:03:00,1,0.77016217,1,1,Buy
1514,AMC,2023-08-30 02:21:00,2023-08-30 02:50:00,1,0.662263,1,1,Buy
7561,AMC,2023-08-30 02:54:00,2023-08-30 03:03:00,1,0.7869217,1,1,Buy
6249,AMC,2023-08-30 05:14:00,2023-08-30 05:25:00,0,0.41517848,0,0,Hold
2860,AMC,2023-08-30 06:55:00,2023-08-30 07:07:00,1,0.7859136,1,1,Buy
5001,AMC,2023-08-30 15:58:00,2023-08-30 16:28:00,1,0.52489614,1,1,Hold
8389,AMC,2023-08-31 10:59:00,2023-08-31 11:19:00,0,0.2741347,0,0,Sell
1897,AMC,2023-08-31 18:15:00,2023-08-31 18:25:00,1,0.6906212,1,1,Buy
1277,AMC,2023-09-01 02:55:00,2023-09-01 03:20:00,0,0.4171554,0,0,Hold
3100,AMC,2023-09-01 03:20:00,2023-09-01 03:31:00,1,0.537731,1,1,Hold
4870,AMC,2023-09-02 14:09:00,2023-09-02 14:29:00,0,0.2789297,0,0,Sell
501,AMC,2023-09-02 14:10:00,2023-09-02 14:36:00,1,0.5852338,1,1,Hold
9120,AMC,2023-09-02 21:34:00,2023-09-02 21:45:00,0,0.37222603,0,0,Sell
866,AMC,2023-09-02 23:53:00,2023-09-03 00:08:00,1,0.3945595,0,1,Sell
4601,AMC,2023-09-03 04:42:00,2023-09-03 05:01:00,1,0.43561783,0,1,Hold
9485,AMC,2023-09-03 04:53:00,2023-09-03 04:58:00,1,0.7790572,1,1,Buy
2780,AMC,2023-09-04 03:58:00,2023-09-04 04:26:00,0,0.4343434,0,0,Hold
6346,AMC,2023-09-04 12:04:00,2023-09-04 12:10:00,1,0.7885115,1,1,Buy
433,AMC,2023-09-05 04:17:00,2023-09-05 04:32:00,1,0.68569714,1,1,Buy
2025,AMC,2023-09-05 10:01:00,2023-09-05 10:10:00,1,0.82832867,1,1,Buy
7162,AMC,2023-09-05 15:39:00,2023-09-05 16:01:00,1,0.6790148,1,1,Buy
8522,AMC,2023-09-08 09:12:00,2023-09-08 09:21:00,0,0.3732838,0,0,Sell
292,AMC,2023-09-09 06:34:00,2023-09-09 06:58:00,1,0.7375759,1,1,Buy
3476,AMC,2023-09-09 12:49:00,2023-09-09 13:00:00,0,0.26273462,0,0,Sell
9500,AMC,2023-09-10 00:26:00,2023-09-10 00:44:00,1,0.51501966,1,1,Hold
3904,AMC,2023-09-10 10:03:00,2023-09-10 10:32:00,1,0.5577652,1,1,Hold
6913,AMC,2023-09-10 10:27:00,2023-09-10 10:54:00,1,0.48551401,0,1,Hold
85,AMC,2023-09-10 19:20:00,2023-09-10 19:40:00,1,0.8124625,1,1,Buy
4905,AMC,2023-09-11 16:29:00,2023-09-11 16:41:00,0,0.3512123,0,0,Sell
2356,AMC,2023-09-11 20:57:00,2023-09-11 21:21:00,0,0.27620578,0,0,Sell
391,AMC,2023-09-11 21:08:00,2023-09-11 21:30:00,1,0.69277596,1,1,Buy
1220,AMC,2023-09-12 16:03:00,2023-09-12 16:19:00,0,0.18974829,0,0,Sell
8135,AMC,2023-09-12 16:18:00,2023-09-12 16:46:00,0,0.11307168,0,0,Sell
996,AMC,2023-09-13 01:03:00,2023-09-13 01:24:00,0,0.2360436,0,0,Sell
557,AMC,2023-09-13 20:10:00,2023-09-13 20:27:00,1,0.55139476,1,1,Hold
8317,AMC,2023-09-14 00:26:00,2023-09-14 00:51:00,1,0.42646933,0,1,Hold
3104,AMC,2023-09-14 10:46:00,2023-09-14 11:07:00,1,0.72765297,1,1,Buy
1307,AMC,2023-09-15 06:16:00,2023-09-15 06:29:00,0,0.42066723,0,0,Hold
6012,AMC,2023-09-15 13:14:00,2023-09-15 13:19:00,0,0.53417647,1,0,Hold
2820,AMC,2023-09-15 14:24:00,2023-09-15 14:31:00,0,0.6704085,1,0,Buy
1999,AMC,2023-09-15 20:46:00,2023-09-15 21:05:00,1,0.6971327,1,1,Buy
2278,AMC,2023-09-16 16:19:00,2023-09-16 16:49:00,0,0.5107621,1,0,Hold
939,AMC,2023-09-16 20:26:00,2023-09-16 20:48:00,1,0.6656218,1,1,Buy
8231,AMC,2023-09-17 00:54:00,2023-09-17 01:20:00,0,0.28356424,0,0,Sell
3253,AMC,2023-09-17 01:25:00,2023-09-17 01:41:00,1,0.7131233,1,1,Buy
3436,AMC,2023-09-17 03:40:00,2023-09-17 03:49:00,0,0.2885925,0,0,Sell
8502,AMC,2023-09-17 22:02:00,2023-09-17 22:12:00,0,0.44632572,0,0,Hold
8008,AMC,2023-09-18 02:14:00,2023-09-18 02:28:00,1,0.67213666,1,1,Buy
5430,AMC,2023-09-18 12:44:00,2023-09-18 13:11:00,1,0.76662064,1,1,Buy
552,AMC,2023-09-20 15:28:00,2023-09-20 15:39:00,1,0.78684884,1,1,Buy
2040,AMC,2023-09-21 05:06:00,2023-09-21 05:30:00,1,0.54846615,1,1,Hold
8321,AMC,2023-09-21 16:45:00,2023-09-21 17:03:00,0,0.45396695,0,0,Hold
8053,AMC,2023-09-22 00:46:00,2023-09-22 00:55:00,0,0.089094765,0,0,Sell
1536,AMC,2023-09-22 03:19:00,2023-09-22 03:46:00,1,0.30505064,0,1,Sell
6807,AMC,2023-09-22 21:32:00,2023-09-22 21:59:00,0,0.0902843,0,0,Sell
2930,AMC,2023-09-23 13:34:00,2023-09-23 13:39:00,1,0.1767303,0,1,Sell
2432,AMC,2023-09-24 12:11:00,2023-09-24 12:33:00,0,0.18966272,0,0,Sell
6366,AMC,2023-09-24 18:19:00,2023-09-24 18:30:00,0,0.37085512,0,0,Sell
3738,AMC,2023-09-24 23:49:00,2023-09-25 00:05:00,1,0.40903607,0,1,Hold
6927,AMC,2023-09-25 07:06:00,2023-09-25 07:11:00,0,0.21889766,0,0,Sell
8314,AMC,2023-09-25 10:35:00,2023-09-25 11:05:00,1,0.55741775,1,1,Hold
9712,AMC,2023-09-25 11:00:00,2023-09-25 11:26:00,1,0.60177994,1,1,Buy
3819,AMC,2023-09-25 12:57:00,2023-09-25 13:27:00,1,0.5038855,1,1,Hold
3968,AMC,2023-09-25 13:59:00,2023-09-25 14:21:00,0,0.1645885,0,0,Sell
3298,AMC,2023-09-25 21:26:00,2023-09-25 21:35:00,0,0.39483863,0,0,Sell
1207,AMC,2023-09-26 07:16:00,2023-09-26 07:44:00,1,0.63923335,1,1,Buy
5522,AMC,2023-09-26 17:30:00,2023-09-26 17:46:00,1,0.69659716,1,1,Buy
5553,AMC,2023-09-27 00:30:00,2023-09-27 00:59:00,1,0.44691867,0,1,Hold
9801,AMC,2023-09-27 11:35:00,2023-09-27 11:51:00,1,0.6436108,1,1,Buy
8236,AMC,2023-09-27 12:59:00,2023-09-27 13:23:00,1,0.69316775,1,1,Buy
2966,AMC,2023-09-27 21:24:00,2023-09-27 21:49:00,0,0.36360693,0,0,Sell
7296,AMC,2023-09-28 00:31:00,2023-09-28 00:51:00,1,0.59517705,1,1,Hold
2582,AMC,2023-09-28 06:27:00,2023-09-28 06:37:00,1,0.31371057,0,1,Sell
2490,AMC,2023-09-28 10:34:00,2023-09-28 11:04:00,0,0.42126468,0,0,Hold
654,AMC,2023-09-28 12:24:00,2023-09-28 12:36:00,0,0.13415787,0,0,Sell
7188,AMC,2023-09-28 12:30:00,2023-09-28 12:53:00,1,0.5596145,1,1,Hold
8765,AMC,2023-09-29 00:27:00,2023-09-29 00:52:00,0,0.34363228,0,0,Sell
2377,AMC,2023-09-29 09:23:00,2023-09-29 09:28:00,0,0.20038553,0,0,Sell
7771,AMC,2023-09-29 13:57:00,2023-09-29 14:26:00,1,0.32224855,0,1,Sell
8249,AMC,2023-09-29 14:07:00,2023-09-29 14:28:00,1,0.7781208,1,1,Buy
8018,AMC,2023-09-30 01:54:00,2023-09-30 02:02:00,0,0.7190146,1,0,Buy
9406,AMC,2023-10-01 00:52:00,2023-10-01 01:09:00,0,0.384776,0,0,Sell
7814,AMC,2023-10-01 20:00:00,2023-10-01 20:11:00,0,0.5376468,1,0,Hold
1343,AMC,2023-10-01 23:24:00,2023-10-01 23:37:00,0,0.45164496,0,0,Hold
725,AMC,2023-10-02 04:52:00,2023-10-02 05:14:00,1,0.37891912,0,1,Sell
2957,AMC,2023-10-02 05:24:00,2023-10-02 05:41:00,0,0.22516368,0,0,Sell
3041,AMC,2023-10-02 12:51:00,2023-10-02 13:10:00,1,0.3985343,0,1,Sell
8406,AMC,2023-10-02 22:41:00,2023-10-02 23:00:00,0,0.29566485,0,0,Sell
4637,AMC,2023-10-03 06:00:00,2023-10-03 06:23:00,1,0.46314734,0,1,Hold
9237,AMC,2023-10-03 11:14:00,2023-10-03 11:27:00,1,0.6784381,1,1,Buy
6821,AMC,2023-10-04 06:24:00,2023-10-04 06:32:00,0,0.26437128,0,0,Sell
5485,AMC,2023-10-05 03:07:00,2023-10-05 03:14:00,1,0.6435939,1,1,Buy
9936,AMC,2023-10-06 05:32:00,2023-10-06 05:40:00,1,0.49112272,0,1,Hold
1644,AMC,2023-10-06 10:34:00,2023-10-06 10:52:00,0,0.2281551,0,0,Sell
4650,AMC,2023-10-06 14:20:00,2023-10-06 14:34:00,1,0.3211343,0,1,Sell
9265,AMC,2023-10-07 00:19:00,2023-10-07 00:29:00,1,0.6964987,1,1,Buy
5453,AMC,2023-10-07 02:42:00,2023-10-07 02:53:00,0,0.24767981,0,0,Sell
1875,AMC,2023-10-07 08:15:00,2023-10-07 08:30:00,0,0.47997266,0,0,Hold
1795,AMC,2023-10-07 14:35:00,2023-10-07 14:49:00,1,0.4062252,0,1,Hold
4149,AMC,2023-10-08 16:34:00,2023-10-08 16:50:00,1,0.3948387,0,1,Sell
4159,AMC,2023-10-08 22:53:00,2023-10-08 23:00:00,1,0.35513645,0,1,Sell
4568,AMC,2023-10-09 01:55:00,2023-10-09 02:12:00,0,0.290484,0,0,Sell
1352,AMC,2023-10-09 10:39:00,2023-10-09 11:03:00,0,0.00245984,0,0,Sell
4201,AMC,2023-10-10 02:32:00,2023-10-10 02:45:00,0,0.0047131255,0,0,Sell
3300,AMC,2023-10-10 13:10:00,2023-10-10 13:40:00,0,0.0052983277,0,0,Sell
9608,AMC,2023-10-11 00:13:00,2023-10-11 00:18:00,0,0.0031674497,0,0,Sell
498,AMC,2023-10-11 13:02:00,2023-10-11 13:20:00,1,0.0054715755,0,1,Sell
6721,AMC,2023-10-11 15:00:00,2023-10-11 15:09:00,0,0.18082495,0,0,Sell
3763,AMC,2023-10-12 12:21:00,2023-10-12 12:50:00,1,0.35927024,0,1,Sell
1337,AMC,2023-10-12 19:33:00,2023-10-12 19:40:00,0,0.4015652,0,0,Hold
97,AMC,2023-10-14 05:32:00,2023-10-14 05:58:00,0,0.2472226,0,0,Sell
4690,AMC,2023-10-15 19:03:00,2023-10-15 19:17:00,0,0.30360842,0,0,Sell
4733,AMC,2023-10-16 03:26:00,2023-10-16 03:32:00,0,0.3602168,0,0,Sell
6030,AMC,2023-10-16 07:58:00,2023-10-16 08:08:00,0,0.21750394,0,0,Sell
2544,AMC,2023-10-16 19:13:00,2023-10-16 19:24:00,0,0.16157271,0,0,Sell
3876,AMC,2023-10-17 21:54:00,2023-10-17 22:07:00,1,0.6350668,1,1,Buy
6440,AMC,2023-10-18 00:53:00,2023-10-18 01:13:00,0,0.40028644,0,0,Hold
8973,AMC,2023-10-18 20:47:00,2023-10-18 21:11:00,1,0.7123985,1,1,Buy
9300,AMC,2023-10-20 01:42:00,2023-10-20 02:12:00,1,0.6395243,1,1,Buy
5277,AMC,2023-10-20 08:39:00,2023-10-20 09:05:00,1,0.69094986,1,1,Buy
1117,AMC,2023-10-20 11:04:00,2023-10-20 11:33:00,0,0.36367917,0,0,Sell
1553,AMC,2023-10-20 19:37:00,2023-10-20 19:50:00,1,0.88042533,1,1,Buy
5530,AMC,2023-10-21 02:00:00,2023-10-21 02:18:00,0,0.29282483,0,0,Sell
6311,AMC,2023-10-22 06:52:00,2023-10-22 07:01:00,0,0.20479912,0,0,Sell
1446,AMC,2023-10-22 07:15:00,2023-10-22 07:44:00,1,0.48948967,0,1,Hold
1115,AMC,2023-10-22 07:33:00,2023-10-22 07:43:00,0,0.53871393,1,0,Hold
8182,AMC,2023-10-22 16:26:00,2023-10-22 16:31:00,0,0.27041203,0,0,Sell
4737,AMC,2023-10-22 21:10:00,2023-10-22 21:15:00,0,0.181464,0,0,Sell
6039,AMC,2023-10-22 23:04:00,2023-10-22 23:22:00,0,0.5548455,1,0,Hold
5568,AMC,2023-10-23 01:26:00,2023-10-23 01:44:00,0,0.35749027,0,0,Sell
4578,AMC,2023-10-23 06:05:00,2023-10-23 06:23:00,0,0.33569032,0,0,Sell
1165,AMC,2023-10-23 07:54:00,2023-10-23 08:18:00,1,0.32408422,0,1,Sell
3045,AMC,2023-10-23 19:32:00,2023-10-23 19:58:00,0,0.265847,0,0,Sell
950,AMC,2023-10-24 13:03:00,2023-10-24 13:11:00,0,0.3558393,0,0,Sell
5644,AMC,2023-10-25 18:32:00,2023-10-25 19:02:00,1,0.4316155,0,1,Hold
877,AMC,2023-10-26 01:05:00,2023-10-26 01:17:00,0,0.23263356,0,0,Sell
2935,AMC,2023-10-26 22:17:00,2023-10-26 22:27:00,1,0.40997052,0,1,Hold
1028,AMC,2023-10-27 09:28:00,2023-10-27 09:58:00,0,0.25729546,0,0,Sell
8998,AMC,2023-10-27 22:29:00,2023-10-27 22:54:00,0,0.23272538,0,0,Sell
5756,AMC,2023-10-29 06:33:00,2023-10-29 06:50:00,1,0.6332416,1,1,Buy
362,AMC,2023-10-29 08:15:00,2023-10-29 08:25:00,1,0.83614165,1,1,Buy
4103,AMC,2023-10-29 11:47:00,2023-10-29 12:10:00,1,0.7751461,1,1,Buy
7957,AMC,2023-10-29 19:25:00,2023-10-29 19:46:00,1,0.7074637,1,1,Buy
7706,AMC,2023-10-31 01:26:00,2023-10-31 01:44:00,0,0.6009798,1,0,Buy
9337,AMC,2023-10-31 13:49:00,2023-10-31 14:16:00,0,0.3979146,0,0,Sell
8398,AMC,2023-10-31 15:55:00,2023-10-31 16:13:00,0,0.2527633,0,0,Sell
3117,AMC,2023-10-31 18:32:00,2023-10-31 18:41:00,0,0.16045071,0,0,Sell
4058,AMC,2023-11-01 04:41:00,2023-11-01 04:52:00,1,0.45452273,0,1,Hold
5616,AMC,2023-11-02 03:55:00,2023-11-02 04:05:00,0,0.19514889,0,0,Sell
9042,AMC,2023-11-04 11:36:00,2023-11-04 12:06:00,1,0.4385484,0,1,Hold
4269,AMC,2023-11-04 19:29:00,2023-11-04 19:50:00,1,0.76952785,1,1,Buy
2901,AMC,2023-11-04 20:54:00,2023-11-04 21:17:00,1,0.72029173,1,1,Buy
3203,AMC,2023-11-05 09:05:00,2023-11-05 09:23:00,0,0.48056996,0,0,Hold
7872,AMC,2023-11-05 09:55:00,2023-11-05 10:01:00,0,0.6319501,1,0,Buy
8499,AMC,2023-11-05 19:46:00,2023-11-05 19:54:00,0,0.57232064,1,0,Hold
3394,AMC,2023-11-05 21:09:00,2023-11-05 21:20:00,0,0.31420043,0,0,Sell
9549,AMC,2023-11-06 02:27:00,2023-11-06 02:57:00,1,0.6956091,1,1,Buy
8120,AMC,2023-11-06 03:01:00,2023-11-06 03:13:00,1,0.7415481,1,1,Buy
2176,AMC,2023-11-06 08:21:00,2023-11-06 08:33:00,1,0.77043194,1,1,Buy
5081,AMC,2023-11-07 00:48:00,2023-11-07 01:01:00,0,0.7189326,1,0,Buy
190,AMC,2023-11-08 02:17:00,2023-11-08 02:36:00,1,0.7918268,1,1,Buy
2240,AMC,2023-11-08 04:29:00,2023-11-08 04:57:00,0,0.53700066,1,0,Hold
834,AMC,2023-11-08 07:41:00,2023-11-08 08:05:00,0,0.31129438,0,0,Sell
6532,AMC,2023-11-08 07:54:00,2023-11-08 08:24:00,0,0.39870363,0,0,Sell
7568,AMC,2023-11-09 12:37:00,2023-11-09 12:50:00,0,0.24185729,0,0,Sell
1960,AMC,2023-11-09 15:47:00,2023-11-09 15:59:00,1,0.50037885,1,1,Hold
7251,AMC,2023-11-09 17:24:00,2023-11-09 17:47:00,0,0.28485224,0,0,Sell
826,AMC,2023-11-11 10:42:00,2023-11-11 11:03:00,1,0.6750924,1,1,Buy
5827,AMC,2023-11-12 05:09:00,2023-11-12 05:39:00,1,0.5608526,1,1,Hold
9423,AMC,2023-11-12 05:50:00,2023-11-12 06:16:00,0,0.35736564,0,0,Sell
5039,AMC,2023-11-12 11:57:00,2023-11-12 12:10:00,0,0.21265636,0,0,Sell
5831,AMC,2023-11-12 19:00:00,2023-11-12 19:05:00,0,0.22822851,0,0,Sell
2393,AMC,2023-11-13 18:07:00,2023-11-13 18:16:00,0,0.34291282,0,0,Sell
1180,AMC,2023-11-14 13:37:00,2023-11-14 14:04:00,0,0.28392428,0,0,Sell
2950,AMC,2023-11-14 21:16:00,2023-11-14 21:35:00,1,0.60136914,1,1,Buy
3484,AMC,2023-11-14 23:00:00,2023-11-14 23:30:00,0,0.23078954,0,0,Sell
4351,AMC,2023-11-15 09:36:00,2023-11-15 09:42:00,0,0.26567027,0,0,Sell
7037,AMC,2023-11-16 01:27:00,2023-11-16 01:54:00,1,0.6918799,1,1,Buy
8371,AMC,2023-11-16 14:17:00,2023-11-16 14:25:00,1,0.76519686,1,1,Buy
7570,AMC,2023-11-17 04:58:00,2023-11-17 05:11:00,0,0.4428522,0,0,Hold
7075,AMC,2023-11-17 10:47:00,2023-11-17 10:58:00,1,0.81469595,1,1,Buy
6317,AMC,2023-11-17 21:34:00,2023-11-17 21:56:00,0,0.49113658,0,0,Hold
8272,AMC,2023-11-18 02:15:00,2023-11-18 02:44:00,1,0.74910915,1,1,Buy
4263,AMC,2023-11-18 10:57:00,2023-11-18 11:16:00,0,0.30612993,0,0,Sell
1079,AMC,2023-11-20 00:56:00,2023-11-20 01:16:00,1,0.7199185,1,1,Buy
3437,AMC,2023-11-20 02:46:00,2023-11-20 03:07:00,0,0.2825569,0,0,Sell
7066,AMC,2023-11-20 11:47:00,2023-11-20 12:16:00,0,0.493592,0,0,Hold
1647,AMC,2023-11-20 20:25:00,2023-11-20 20:48:00,0,0.5426866,1,0,Hold
4062,AMC,2023-11-20 23:51:00,2023-11-21 00:02:00,1,0.46845385,0,1,Hold
6918,AMC,2023-11-21 07:12:00,2023-11-21 07:30:00,0,0.13853121,0,0,Sell
9047,AMC,2023-11-22 09:34:00,2023-11-22 10:01:00,1,0.6166411,1,1,Buy
5143,AMC,2023-11-22 19:06:00,2023-11-22 19:36:00,1,0.8026969,1,1,Buy
5902,AMC,2023-11-23 02:09:00,2023-11-23 02:37:00,0,0.22947748,0,0,Sell
9091,AMC,2023-11-23 20:32:00,2023-11-23 20:53:00,1,0.5920193,1,1,Hold
9078,AMC,2023-11-23 23:24:00,2023-11-23 23:52:00,1,0.583462,1,1,Hold
3288,AMC,2023-11-24 21:52:00,2023-11-24 22:13:00,0,0.10205656,0,0,Sell
9927,AMC,2023-11-24 22:12:00,2023-11-24 22:34:00,1,0.34731853,0,1,Sell
7917,AMC,2023-11-24 22:17:00,2023-11-24 22:27:00,1,0.4529097,0,1,Hold
7969,AMC,2023-11-25 21:09:00,2023-11-25 21:39:00,0,0.21180405,0,0,Sell
8239,AMC,2023-11-26 02:57:00,2023-11-26 03:04:00,1,0.22944699,0,1,Sell
5718,AMC,2023-11-26 06:47:00,2023-11-26 07:04:00,0,0.467162,0,0,Hold
102,AMC,2023-11-26 14:20:00,2023-11-26 14:47:00,0,0.21192284,0,0,Sell
5680,AMC,2023-11-26 19:15:00,2023-11-26 19:29:00,0,0.2977791,0,0,Sell
712,AMC,2023-11-26 20:30:00,2023-11-26 20:46:00,0,0.14382258,0,0,Sell
3963,AMC,2023-11-27 18:45:00,2023-11-27 18:55:00,1,0.527285,1,1,Hold
6809,AMC,2023-11-28 00:20:00,2023-11-28 00:32:00,1,0.46419957,0,1,Hold
6022,AMC,2023-11-28 02:41:00,2023-11-28 02:59:00,0,0.29610384,0,0,Sell
4352,AMC,2023-11-28 07:33:00,2023-11-28 07:49:00,1,0.50939757,1,1,Hold
9404,AMC,2023-11-28 20:35:00,2023-11-28 20:51:00,0,0.3865729,0,0,Sell
8214,AMC,2023-11-29 06:07:00,2023-11-29 06:24:00,0,0.40195507,0,0,Hold
5011,AMC,2023-11-30 13:30:00,2023-11-30 13:40:00,0,0.17899358,0,0,Sell
7190,AMC,2023-11-30 22:06:00,2023-11-30 22:36:00,0,0.25646016,0,0,Sell
6016,AMC,2023-11-30 23:49:00,2023-11-30 23:57:00,1,0.3778416,0,1,Sell
