id,ticker,timestamp,price_timestamp,price_up,multi_modal_prob,prediction,actual,signal
5529,AMC,2023-06-24 18:49:00,2023-06-24 19:04:00,0,0.061471973,0,0,Sell
1213,AMC,2023-06-26 14:27:00,2023-06-26 14:49:00,1,0.4584537,0,1,Hold
4934,AMC,2023-06-26 15:45:00,2023-06-26 15:58:00,1,0.9171094,1,1,Buy
163,AMC,2023-06-26 16:02:00,2023-06-26 16:27:00,0,0.50269043,1,0,Hold
4679,AMC,2023-06-26 18:12:00,2023-06-26 18:32:00,0,0.06297674,0,0,Sell
4019,AMC,2023-06-27 07:44:00,2023-06-27 08:05:00,1,0.48773137,0,1,Hold
8988,AMC,2023-06-28 03:50:00,2023-06-28 04:01:00,1,0.90824497,1,1,Buy
1106,AMC,2023-06-29 00:17:00,2023-06-29 00:45:00,1,0.8931713,1,1,Buy
8181,AMC,2023-06-29 01:32:00,2023-06-29 01:55:00,0,0.62721264,1,0,Buy
43,AMC,2023-06-29 05:24:00,2023-06-29 05:37:00,1,0.29007027,0,1,Sell
5019,AMC,2023-06-29 14:04:00,2023-06-29 14:24:00,1,0.4593094,0,1,Hold
2699,AMC,2023-06-30 04:21:00,2023-06-30 04:49:00,1,0.9246454,1,1,Buy
9114,AMC,2023-06-30 15:53:00,2023-06-30 16:15:00,1,0.6903828,1,1,Buy
1830,AMC,2023-07-01 00:00:00,2023-07-01 00:18:00,0,0.089094765,0,0,Sell
6626,AMC,2023-07-01 01:06:00,2023-07-01 01:16:00,0,0.08813042,0,0,Sell
8300,AMC,2023-07-01 10:14:00,2023-07-01 10:20:00,0,0.04597207,0,0,Sell
9900,AMC,2023-07-01 19:00:00,2023-07-01 19:09:00,0,0.2950463,0,0,Sell
3742,AMC,2023-07-01 20:23:00,2023-07-01 20:41:00,0,0.04373286,0,0,Sell
4358,AMC,2023-07-02 01:19:00,2023-07-02 01:46:00,1,0.9028399,1,1,Buy
7247,AMC,2023-07-02 08:25:00,2023-07-02 08:30:00,0,0.49852332,0,0,Hold
9310,AMC,2023-07-02 16:45:00,2023-07-02 16:59:00,0,0.075710826,0,0,Sell
3498,AMC,2023-07-02 18:16:00,2023-07-02 18:31:00,0,0.057387687,0,0,Sell
3431,AMC,2023-07-02 20:57:00,2023-07-02 21:04:00,1,0.8939211,1,1,Buy
7926,AMC,2023-07-02 21:41:00,2023-07-02 21:48:00,0,0.040771995,0,0,Sell
8534,AMC,2023-07-02 23:21:00,2023-07-02 23:40:00,0,0.53238046,1,0,Hold
731,AMC,2023-07-03 00:27:00,2023-07-03 00:34:00,1,0.8570779,1,1,Buy
2128,AMC,2023-07-03 10:36:00,2023-07-03 10:43:00,1,0.71416634,1,1,Buy
6643,AMC,2023-07-03 16:47:00,2023-07-03 17:14:00,0,0.069203146,0,0,Sell
8572,AMC,2023-07-04 07:06:00,2023-07-04 07:11:00,1,0.84912014,1,1,Buy
2157,AMC,2023-07-05 06:19:00,2023-07-05 06:48:00,0,0.120119475,0,0,Sell
5851,AMC,2023-07-05 23:21:00,2023-07-05 23:34:00,1,0.92522,1,1,Buy
9402,AMC,2023-07-07 06:08:00,2023-07-07 06:26:00,0,0.46932143,0,0,Hold
5447,AMC,2023-07-07 07:46:00,2023-07-07 08:08:00,0,0.3624722,0,0,Sell
9009,AMC,2023-07-07 11:35:00,2023-07-07 11:51:00,0,0.42387938,0,0,Hold
105,AMC,2023-07-07 19:30:00,2023-07-07 19:51:00,0,0.05647654,0,0,Sell
6370,AMC,2023-07-07 21:30:00,2023-07-07 21:42:00,0,0.2272591,0,0,Sell
3320,AMC,2023-07-08 01:05:00,2023-07-08 01:25:00,0,0.059068434,0,0,Sell
4909,AMC,2023-07-08 17:42:00,2023-07-08 18:00:00,1,0.9407332,1,1,Buy
4624,AMC,2023-07-08 18:19:00,2023-07-08 18:37:00,1,0.9624593,1,1,Buy
1156,AMC,2023-07-08 18:52:00,2023-07-08 19:04:00,1,0.60279894,1,1,Buy
5907,AMC,2023-07-10 04:31:00,2023-07-10 04:37:00,0,0.089289695,0,0,Sell
6144,AMC,2023-07-10 05:10:00,2023-07-10 05:17:00,0,0.100138225,0,0,Sell
9754,AMC,2023-07-10 16:52:00,2023-07-10 17:17:00,0,0.38063297,0,0,Sell
4907,AMC,2023-07-10 18:31:00,2023-07-10 18:57:00,1,0.9170517,1,1,Buy
9905,AMC,2023-07-11 05:45:00,2023-07-11 05:52:00,1,0.91033787,1,1,Buy
3076,AMC,2023-07-12 07:07:00,2023-07-12 07:35:00,0,0.0784976,0,0,Sell
1056,AMC,2023-07-12 08:28:00,2023-07-12 08:57:00,1,0.95054185,1,1,Buy
1116,AMC,2023-07-12 09:42:00,2023-07-12 10:07:00,1,0.07378342,0,1,Sell
8433,AMC,2023-07-12 23:45:00,2023-07-12 23:57:00,1,0.93732554,1,1,Buy
2725,AMC,2023-07-13 14:12:00,2023-07-13 14:36:00,1,0.90504104,1,1,Buy
8523,AMC,2023-07-13 17:03:00,2023-07-13 17:21:00,0,0.09847396,0,0,Sell
8320,AMC,2023-07-13 17:56:00,2023-07-13 18:11:00,1,0.52556986,1,1,Hold
4101,AMC,2023-07-13 18:13:00,2023-07-13 18:20:00,0,0.059741657,0,0,Sell
8043,AMC,2023-07-13 18:53:00,2023-07-13 19:23:00,0,0.04128192,0,0,Sell
750,AMC,2023-07-14 03:43:00,2023-07-14 03:57:00,0,0.06716455,0,0,Sell
6057,AMC,2023-07-14 06:58:00,2023-07-14 07:04:00,0,0.07883463,0,0,Sell
136,AMC,2023-07-14 11:58:00,2023-07-14 12:08:00,0,0.13288733,0,0,Sell
7495,AMC,2023-07-14 12:03:00,2023-07-14 12:10:00,1,0.8996606,1,1,Buy
1852,AMC,2023-07-15 00:56:00,2023-07-15 01:20:00,1,0.92687213,1,1,Buy
7213,AMC,2023-07-15 01:14:00,2023-07-15 01:32:00,0,0.05404797,0,0,Sell
7694,AMC,2023-07-15 05:04:00,2023-07-15 05:28:00,1,0.91268826,1,1,Buy
8464,AMC,2023-07-15 06:16:00,2023-07-15 06:45:00,1,0.4469466,0,1,Hold
9003,AMC,2023-07-15 19:05:00,2023-07-15 19:18:00,1,0.9610929,1,1,Buy
5413,AMC,2023-07-16 17:15:00,2023-07-16 17:34:00,1,0.92799336,1,1,Buy
5255,AMC,2023-07-17 03:22:00,2023-07-17 03:43:00,0,0.7808184,1,0,Buy
95,AMC,2023-07-17 23:57:00,2023-07-18 00:11:00,0,0.45936903,0,0,Hold
1544,AMC,2023-07-18 12:06:00,2023-07-18 12:19:00,1,0.9403937,1,1,Buy
3586,AMC,2023-07-19 16:41:00,2023-07-19 16:53:00,1,0.94912684,1,1,Buy
4415,AMC,2023-07-20 03:50:00,2023-07-20 04:15:00,1,0.93566114,1,1,Buy
9543,AMC,2023-07-20 18:52:00,2023-07-20 19:19:00,1,0.6651922,1,1,Buy
1978,AMC,2023-07-20 21:22:00,2023-07-20 21:40:00,1,0.9461332,1,1,Buy
1922,AMC,2023-07-21 04:42:00,2023-07-21 04:52:00,1,0.9368828,1,1,Buy
7860,AMC,2023-07-22 04:59:00,2023-07-22 05:10:00,1,0.944949,1,1,Buy
7301,AMC,2023-07-22 18:47:00,2023-07-22 18:55:00,1,0.9580439,1,1,Buy
3090,AMC,2023-07-23 02:21:00,2023-07-23 02:43:00,0,0.119000554,0,0,Sell
431,AMC,2023-07-23 07:03:00,2023-07-23 07:16:00,0,0.087118484,0,0,Sell
4160,AMC,2023-07-23 13:46:00,2023-07-23 14:13:00,0,0.46215925,0,0,Hold
497,AMC,2023-07-24 22:35:00,2023-07-24 22:55:00,1,0.9457764,1,1,Buy
8705,AMC,2023-07-25 04:07:00,2023-07-25 04:22:00,1,0.21001786,0,1,Sell
3470,AMC,2023-07-25 06:04:00,2023-07-25 06:24:00,1,0.9576408,1,1,Buy
7044,AMC,2023-07-26 05:38:00,2023-07-26 05:45:00,1,0.95516795,1,1,Buy
2997,AMC,2023-07-26 15:27:00,2023-07-26 15:47:00,0,0.14941728,0,0,Sell
2374,AMC,2023-07-26 22:13:00,2023-07-26 22:32:00,1,0.103861794,0,1,Sell
2390,AMC,2023-07-27 01:28:00,2023-07-27 01:34:00,0,0.8403021,1,0,Buy
1021,AMC,2023-07-27 04:11:00,2023-07-27 04:27:00,1,0.9311684,1,1,Buy
1255,AMC,2023-07-27 04:56:00,2023-07-27 05:22:00,0,0.08259509,0,0,Sell
2102,AMC,2023-07-27 08:34:00,2023-07-27 09:00:00,0,0.06923946,0,0,Sell
5130,AMC,2023-07-27 23:44:00,2023-07-27 23:50:00,0,0.38148534,0,0,Sell
8480,AMC,2023-07-29 02:12:00,2023-07-29 02:32:00,0,0.0696544,0,0,Sell
3564,AMC,2023-07-30 05:46:00,2023-07-30 06:05:00,0,0.7016279,1,0,Buy
2844,AMC,2023-07-30 11:22:00,2023-07-30 11:50:00,0,0.050265033,0,0,Sell
9868,AMC,2023-07-30 12:02:00,2023-07-30 12:19:00,0,0.24823678,0,0,Sell
9106,AMC,2023-07-31 07:12:00,2023-07-31 07:17:00,0,0.07491882,0,0,Sell
8051,AMC,2023-07-31 07:23:00,2023-07-31 07:50:00,1,0.88247585,1,1,Buy
8862,AMC,2023-07-31 08:18:00,2023-07-31 08:35:00,0,0.055975743,0,0,Sell
9318,AMC,2023-07-31 09:47:00,2023-07-31 10:04:00,0,0.06415758,0,0,Sell
9359,AMC,2023-07-31 12:49:00,2023-07-31 13:17:00,0,0.050616454,0,0,Sell
5204,AMC,2023-08-01 00:30:00,2023-08-01 00:39:00,1,0.8166534,1,1,Buy
3457,AMC,2023-08-01 06:10:00,2023-08-01 06:27:00,0,0.26961106,0,0,Sell
1561,AMC,2023-08-01 07:23:00,2023-08-01 07:39:00,1,0.2431112,0,1,Sell
6584,AMC,2023-08-01 10:28:00,2023-08-01 10:58:00,0,0.91856664,1,0,Buy
1066,AMC,2023-08-01 16:54:00,2023-08-01 17:18:00,0,0.090814844,0,0,Sell
1532,AMC,2023-08-02 19:46:00,2023-08-02 20:06:00,1,0.92306066,1,1,Buy
8624,AMC,2023-08-03 02:01:00,2023-08-03 02:17:00,1,0.7556877,1,1,Buy
7880,AMC,2023-08-03 07:13:00,2023-08-03 07:34:00,0,0.07954444,0,0,Sell
4724,AMC,2023-08-03 16:28:00,2023-08-03 16:54:00,1,0.9524007,1,1,Buy
4156,AMC,2023-08-04 09:31:00,2023-08-04 09:56:00,0,0.4895986,0,0,Hold
6720,AMC,2023-08-05 17:52:00,2023-08-05 18:17:00,1,0.9560442,1,1,Buy
534,AMC,2023-08-07 00:23:00,2023-08-07 00:50:00,0,0.22577104,0,0,Sell
7049,AMC,2023-08-07 07:54:00,2023-08-07 08:02:00,0,0.06853463,0,0,Sell
7091,AMC,2023-08-08 07:11:00,2023-08-08 07:30:00,1,0.9087951,1,1,Buy
3281,AMC,2023-08-08 14:14:00,2023-08-08 14:27:00,0,0.059975754,0,0,Sell
131,AMC,2023-08-11 15:03:00,2023-08-11 15:14:00,0,0.04614692,0,0,Sell
8471,AMC,2023-08-12 20:19:00,2023-08-12 20:24:00,0,0.3197732,0,0,Sell
1238,AMC,2023-08-12 23:52:00,2023-08-13 00:08:00,1,0.94421214,1,1,Buy
8097,AMC,2023-08-13 08:59:00,2023-08-13 09:16:00,1,0.30341527,0,1,Sell
4048,AMC,2023-08-15 01:35:00,2023-08-15 01:56:00,1,0.8974987,1,1,Buy
9381,AMC,2023-08-15 22:54:00,2023-08-15 22:59:00,0,0.10148432,0,0,Sell
7523,AMC,2023-08-16 03:29:00,2023-08-16 03:42:00,0,0.07468028,0,0,Sell
3031,AMC,2023-08-16 18:17:00,2023-08-16 18:25:00,1,0.9434263,1,1,Buy
4517,AMC,2023-08-16 19:39:00,2023-08-16 19:44:00,1,0.28978804,0,1,Sell
4155,AMC,2023-08-17 01:21:00,2023-08-17 01:44:00,0,0.9249945,1,0,Buy
9399,AMC,2023-08-18 18:52:00,2023-08-18 19:10:00,1,0.95981145,1,1,Buy
9583,AMC,2023-08-18 22:13:00,2023-08-18 22:25:00,0,0.092518434,0,0,Sell
6033,AMC,2023-08-19 05:44:00,2023-08-19 06:06:00,1,0.94715106,1,1,Buy
7358,AMC,2023-08-19 06:34:00,2023-08-19 06:56:00,0,0.07769927,0,0,Sell
8954,AMC,2023-08-19 06:44:00,2023-08-19 06:55:00,1,0.94551414,1,1,Buy
8768,AMC,2023-08-19 07:43:00,2023-08-19 08:10:00,1,0.94534653,1,1,Buy
1082,AMC,2023-08-19 10:47:00,2023-08-19 11:06:00,1,0.68926984,1,1,Buy
4919,AMC,2023-08-19 22:59:00,2023-08-19 23:24:00,1,0.95654786,1,1,Buy
554,AMC,2023-08-20 14:40:00,2023-08-20 14:46:00,1,0.9642099,1,1,Buy
7285,AMC,2023-08-21 12:51:00,2023-08-21 12:58:00,1,0.9433392,1,1,Buy
9332,AMC,2023-08-22 00:02:00,2023-08-22 00:22:00,0,0.9301378,1,0,Buy
6476,AMC,2023-08-22 08:03:00,2023-08-22 08:33:00,1,0.91894865,1,1,Buy
4608,AMC,2023-08-22 13:01:00,2023-08-22 13:12:00,0,0.075330056,0,0,Sell
1611,AMC,2023-08-22 13:22:00,2023-08-22 13:42:00,1,0.09621774,0,1,Sell
755,AMC,2023-08-22 20:54:00,2023-08-22 21:02:00,0,0.099667296,0,0,Sell
6742,AMC,2023-08-23 09:55:00,2023-08-23 10:11:00,1,0.40064135,0,1,Hold
7280,AMC,2023-08-24 05:02:00,2023-08-24 05:15:00,0,0.34815192,0,0,Sell
2571,AMC,2023-08-24 07:58:00,2023-08-24 08:04:00,0,0.080668755,0,0,Sell
7656,AMC,2023-08-24 08:18:00,2023-08-24 08:47:00,0,0.060265012,0,0,Sell
2062,AMC,2023-08-25 08:33:00,2023-08-25 08:59:00,1,0.9160586,1,1,Buy
5483,AMC,2023-08-25 19:05:00,2023-08-25 19:29:00,0,0.14644429,0,0,Sell
3415,AMC,2023-08-26 03:05:00,2023-08-26 03:22:00,0,0.30094346,0,0,Sell
361,AMC,2023-08-28 12:05:00,2023-08-28 12:29:00,1,0.92608863,1,1,Buy
2492,AMC,2023-08-29 12:25:00,2023-08-29 12:47:00,0,0.5451079,1,0,Hold
5794,AMC,2023-08-29 23:34:00,2023-08-30 00:00:00,1,0.9508385,1,1,Buy
1514,AMC,2023-08-30 02:21:00,2023-08-30 02:32:00,1,0.6962017,1,1,Buy
7561,AMC,2023-08-30 02:54:00,2023-08-30 03:18:00,1,0.9247297,1,1,Buy
6249,AMC,2023-08-30 05:14:00,2023-08-30 05:19:00,0,0.08948068,0,0,Sell
2860,AMC,2023-08-30 06:55:00,2023-08-30 07:06:00,1,0.5728872,1,1,Hold
5001,AMC,2023-08-30 15:58:00,2023-08-30 16:15:00,1,0.5406393,1,1,Hold
8389,AMC,2023-08-31 10:59:00,2023-08-31 11:12:00,0,0.09521466,0,0,Sell
1897,AMC,2023-08-31 18:15:00,2023-08-31 18:43:00,1,0.94818157,1,1,Buy
1277,AMC,2023-09-01 02:55:00,2023-09-01 03:01:00,0,0.16849099,0,0,Sell
3100,AMC,2023-09-01 03:20:00,2023-09-01 03:41:00,1,0.6812932,1,1,Buy
4870,AMC,2023-09-02 14:09:00,2023-09-02 14:20:00,0,0.07458997,0,0,Sell
501,AMC,2023-09-02 14:10:00,2023-09-02 14:21:00,1,0.54465955,1,1,Hold
9120,AMC,2023-09-02 21:34:00,2023-09-02 21:56:00,0,0.42507213,0,0,Hold
866,AMC,2023-09-02 23:53:00,2023-09-03 00:20:00,1,0.47377527,0,1,Hold
4601,AMC,2023-09-03 04:42:00,2023-09-03 05:02:00,1,0.84052503,1,1,Buy
9485,AMC,2023-09-03 04:53:00,2023-09-03 05:05:00,1,0.9512958,1,1,Buy
2780,AMC,2023-09-04 03:58:00,2023-09-04 04:18:00,0,0.1008489,0,0,Sell
6346,AMC,2023-09-04 12:04:00,2023-09-04 12:25:00,1,0.92735773,1,1,Buy
433,AMC,2023-09-05 04:17:00,2023-09-05 04:37:00,1,0.81764275,1,1,Buy
2025,AMC,2023-09-05 10:01:00,2023-09-05 10:14:00,1,0.95255196,1,1,Buy
7162,AMC,2023-09-05 15:39:00,2023-09-05 15:54:00,1,0.78014344,1,1,Buy
8522,AMC,2023-09-08 09:12:00,2023-09-08 09:25:00,0,0.060609367,0,0,Sell
292,AMC,2023-09-09 06:34:00,2023-09-09 06:41:00,1,0.91577643,1,1,Buy
3476,AMC,2023-09-09 12:49:00,2023-09-09 13:14:00,0,0.050806448,0,0,Sell
9500,AMC,2023-09-10 00:26:00,2023-09-10 00:54:00,1,0.8982942,1,1,Buy
3904,AMC,2023-09-10 10:03:00,2023-09-10 10:21:00,1,0.91174436,1,1,Buy
6913,AMC,2023-09-10 10:27:00,2023-09-10 10:37:00,1,0.49435726,0,1,Hold
85,AMC,2023-09-10 19:20:00,2023-09-10 19:47:00,1,0.9582697,1,1,Buy
4905,AMC,2023-09-11 16:29:00,2023-09-11 16:48:00,0,0.117075115,0,0,Sell
2356,AMC,2023-09-11 20:57:00,2023-09-11 21:24:00,0,0.054721672,0,0,Sell
391,AMC,2023-09-11 21:08:00,2023-09-11 21:33:00,1,0.9463798,1,1,Buy
1220,AMC,2023-09-12 16:03:00,2023-09-12 16:13:00,0,0.05448764,0,0,Sell
8135,AMC,2023-09-12 16:18:00,2023-09-12 16:28:00,0,0.04137685,0,0,Sell
996,AMC,2023-09-13 01:03:00,2023-09-13 01:25:00,0,0.23974255,0,0,Sell
557,AMC,2023-09-13 20:10:00,2023-09-13 20:39:00,1,0.9079653,1,1,Buy
8317,AMC,2023-09-14 00:26:00,2023-09-14 00:33:00,1,0.86699784,1,1,Buy
3104,AMC,2023-09-14 10:46:00,2023-09-14 10:51:00,1,0.94168574,1,1,Buy
1307,AMC,2023-09-15 06:16:00,2023-09-15 06:44:00,0,0.08940723,0,0,Sell
6012,AMC,2023-09-15 13:14:00,2023-09-15 13:43:00,0,0.440721,0,0,Hold
2820,AMC,2023-09-15 14:24:00,2023-09-15 14:45:00,0,0.939631,1,0,Buy
1999,AMC,2023-09-15 20:46:00,2023-09-15 21:07:00,1,0.92174006,1,1,Buy
2278,AMC,2023-09-16 16:19:00,2023-09-16 16:42:00,0,0.85553825,1,0,Buy
939,AMC,2023-09-16 20:26:00,2023-09-16 20:45:00,1,0.95212567,1,1,Buy
8231,AMC,2023-09-17 00:54:00,2023-09-17 01:20:00,0,0.07091428,0,0,Sell
3253,AMC,2023-09-17 01:25:00,2023-09-17 01:47:00,1,0.93002623,1,1,Buy
3436,AMC,2023-09-17 03:40:00,2023-09-17 04:09:00,0,0.06963557,0,0,Sell
8502,AMC,2023-09-17 22:02:00,2023-09-17 22:28:00,0,0.39004105,0,0,Sell
8008,AMC,2023-09-18 02:14:00,2023-09-18 02:34:00,1,0.8815151,1,1,Buy
5430,AMC,2023-09-18 12:44:00,2023-09-18 12:49:00,1,0.9247304,1,1,Buy
552,AMC,2023-09-20 15:28:00,2023-09-20 15:56:00,1,0.4722373,0,1,Hold
2040,AMC,2023-09-21 05:06:00,2023-09-21 05:29:00,1,0.116646,0,1,Sell
8321,AMC,2023-09-21 16:45:00,2023-09-21 16:51:00,0,0.08562453,0,0,Sell
8053,AMC,2023-09-22 00:46:00,2023-09-22 00:58:00,0,0.03310297,0,0,Sell
1536,AMC,2023-09-22 03:19:00,2023-09-22 03:37:00,1,0.8745111,1,1,Buy
6807,AMC,2023-09-22 21:32:00,2023-09-22 21:42:00,0,0.028538227,0,0,Sell
2930,AMC,2023-09-23 13:34:00,2023-09-23 14:02:00,1,0.13710801,0,1,Sell
2432,AMC,2023-09-24 12:11:00,2023-09-24 12:16:00,0,0.49357307,0,0,Hold
6366,AMC,2023-09-24 18:19:00,2023-09-24 18:27:00,0,0.12002472,0,0,Sell
3738,AMC,2023-09-24 23:49:00,2023-09-25 00:11:00,1,0.35170886,0,1,Sell
6927,AMC,2023-09-25 07:06:00,2023-09-25 07:18:00,0,0.08781481,0,0,Sell
8314,AMC,2023-09-25 10:35:00,2023-09-25 10:47:00,1,0.9012433,1,1,Buy
9712,AMC,2023-09-25 11:00:00,2023-09-25 11:20:00,1,0.91987693,1,1,Buy
3819,AMC,2023-09-25 12:57:00,2023-09-25 13:18:00,1,0.621303,1,1,Buy
3968,AMC,2023-09-25 13:59:00,2023-09-25 14:05:00,0,0.055379245,0,0,Sell
3298,AMC,2023-09-25 21:26:00,2023-09-25 21:49:00,0,0.47995296,0,0,Hold
1207,AMC,2023-09-26 07:16:00,2023-09-26 07:39:00,1,0.8800876,1,1,Buy
5522,AMC,2023-09-26 17:30:00,2023-09-26 17:59:00,1,0.9451485,1,1,Buy
5553,AMC,2023-09-27 00:30:00,2023-09-27 01:00:00,1,0.71029615,1,1,Buy
9801,AMC,2023-09-27 11:35:00,2023-09-27 11:49:00,1,0.48006117,0,1,Hold
8236,AMC,2023-09-27 12:59:00,2023-09-27 13:26:00,1,0.57924944,1,1,Hold
2966,AMC,2023-09-27 21:24:00,2023-09-27 21:51:00,0,0.09395118,0,0,Sell
7296,AMC,2023-09-28 00:31:00,2023-09-28 00:44:00,1,0.92269564,1,1,Buy
2582,AMC,2023-09-28 06:27:00,2023-09-28 06:34:00,1,0.082730375,0,1,Sell
2490,AMC,2023-09-28 10:34:00,2023-09-28 10:42:00,0,0.31731778,0,0,Sell
654,AMC,2023-09-28 12:24:00,2023-09-28 12:46:00,0,0.056572154,0,0,Sell
7188,AMC,2023-09-28 12:30:00,2023-09-28 12:49:00,1,0.91441506,1,1,Buy
8765,AMC,2023-09-29 00:27:00,2023-09-29 00:41:00,0,0.36814097,0,0,Sell
2377,AMC,2023-09-29 09:23:00,2023-09-29 09:28:00,0,0.0681466,0,0,Sell
7771,AMC,2023-09-29 13:57:00,2023-09-29 14:12:00,1,0.22845644,0,1,Sell
8249,AMC,2023-09-29 14:07:00,2023-09-29 14:24:00,1,0.9373413,1,1,Buy
8018,AMC,2023-09-30 01:54:00,2023-09-30 02:08:00,0,0.66979665,1,0,Buy
9406,AMC,2023-10-01 00:52:00,2023-10-01 01:10:00,0,0.10703999,0,0,Sell
7814,AMC,2023-10-01 20:00:00,2023-10-01 20:17:00,0,0.21083437,0,0,Sell
1343,AMC,2023-10-01 23:24:00,2023-10-01 23:38:00,0,0.42417789,0,0,Hold
725,AMC,2023-10-02 04:52:00,2023-10-02 05:18:00,1,0.43380558,0,1,Hold
2957,AMC,2023-10-02 05:24:00,2023-10-02 05:39:00,0,0.06922333,0,0,Sell
3041,AMC,2023-10-02 12:51:00,2023-10-02 13:18:00,1,0.33018085,0,1,Sell
8406,AMC,2023-10-02 22:41:00,2023-10-02 22:53:00,0,0.069452025,0,0,Sell
4637,AMC,2023-10-03 06:00:00,2023-10-03 06:28:00,1,0.4292887,0,1,Hold
9237,AMC,2023-10-03 11:14:00,2023-10-03 11:26:00,1,0.9153721,1,1,Buy
6821,AMC,2023-10-04 06:24:00,2023-10-04 06:33:00,0,0.07071439,0,0,Sell
5485,AMC,2023-10-05 03:07:00,2023-10-05 03:19:00,1,0.8837181,1,1,Buy
9936,AMC,2023-10-06 05:32:00,2023-10-06 05:40:00,1,0.47161835,0,1,Hold
1644,AMC,2023-10-06 10:34:00,2023-10-06 10:50:00,0,0.054932464,0,0,Sell
4650,AMC,2023-10-06 14:20:00,2023-10-06 14:28:00,1,0.3866512,0,1,Sell
9265,AMC,2023-10-07 00:19:00,2023-10-07 00:46:00,1,0.9014502,1,1,Buy
5453,AMC,2023-10-07 02:42:00,2023-10-07 02:50:00,0,0.08984279,0,0,Sell
1875,AMC,2023-10-07 08:15:00,2023-10-07 08:44:00,0,0.47111496,0,0,Hold
1795,AMC,2023-10-07 14:35:00,2023-10-07 14:50:00,1,0.47293168,0,1,Hold
4149,AMC,2023-10-08 16:34:00,2023-10-08 17:04:00,1,0.4491671,0,1,Hold
4159,AMC,2023-10-08 22:53:00,2023-10-08 23:09:00,1,0.2820875,0,1,Sell
4568,AMC,2023-10-09 01:55:00,2023-10-09 02:12:00,0,0.09462221,0,0,Sell
1352,AMC,2023-10-09 10:39:00,2023-10-09 10:56:00,0,0.0023296457,0,0,Sell
4201,AMC,2023-10-10 02:32:00,2023-10-10 02:51:00,0,0.0041830325,0,0,Sell
3300,AMC,2023-10-10 13:10:00,2023-10-10 13:26:00,0,0.008504059,0,0,Sell
9608,AMC,2023-10-11 00:13:00,2023-10-11 00:33:00,0,0.0030808116,0,0,Sell
498,AMC,2023-10-11 13:02:00,2023-10-11 13:31:00,1,0.017118486,0,1,Sell
6721,AMC,2023-10-11 15:00:00,2023-10-11 15:29:00,0,0.049685825,0,0,Sell
3763,AMC,2023-10-12 12:21:00,2023-10-12 12:42:00,1,0.72894925,1,1,Buy
1337,AMC,2023-10-12 19:33:00,2023-10-12 19:52:00,0,0.5459695,1,0,Hold
97,AMC,2023-10-14 05:32:00,2023-10-14 05:40:00,0,0.058660038,0,0,Sell
4690,AMC,2023-10-15 19:03:00,2023-10-15 19:10:00,0,0.6378023,1,0,Buy
4733,AMC,2023-10-16 03:26:00,2023-10-16 03:33:00,0,0.2861376,0,0,Sell
6030,AMC,2023-10-16 07:58:00,2023-10-16 08:13:00,0,0.07126199,0,0,Sell
2544,AMC,2023-10-16 19:13:00,2023-10-16 19:19:00,0,0.041655485,0,0,Sell
3876,AMC,2023-10-17 21:54:00,2023-10-17 22:05:00,1,0.926032,1,1,Buy
6440,AMC,2023-10-18 00:53:00,2023-10-18 01:00:00,0,0.32086393,0,0,Sell
8973,AMC,2023-10-18 20:47:00,2023-10-18 21:05:00,1,0.93489623,1,1,Buy
9300,AMC,2023-10-20 01:42:00,2023-10-20 02:01:00,1,0.49328515,0,1,Hold
5277,AMC,2023-10-20 08:39:00,2023-10-20 08:50:00,1,0.60551417,1,1,Buy
1117,AMC,2023-10-20 11:04:00,2023-10-20 11:27:00,0,0.10715407,0,0,Sell
1553,AMC,2023-10-20 19:37:00,2023-10-20 20:03:00,1,0.96391875,1,1,Buy
5530,AMC,2023-10-21 02:00:00,2023-10-21 02:09:00,0,0.06306365,0,0,Sell
6311,AMC,2023-10-22 06:52:00,2023-10-22 06:57:00,0,0.056257952,0,0,Sell
1446,AMC,2023-10-22 07:15:00,2023-10-22 07:25:00,1,0.43133822,0,1,Hold
1115,AMC,2023-10-22 07:33:00,2023-10-22 07:49:00,0,0.5407163,1,0,Hold
8182,AMC,2023-10-22 16:26:00,2023-10-22 16:43:00,0,0.5166757,1,0,Hold
4737,AMC,2023-10-22 21:10:00,2023-10-22 21:29:00,0,0.04928072,0,0,Sell
6039,AMC,2023-10-22 23:04:00,2023-10-22 23:11:00,0,0.6275518,1,0,Buy
5568,AMC,2023-10-23 01:26:00,2023-10-23 01:51:00,0,0.40458944,0,0,Hold
4578,AMC,2023-10-23 06:05:00,2023-10-23 06:35:00,0,0.10136358,0,0,Sell
1165,AMC,2023-10-23 07:54:00,2023-10-23 08:03:00,1,0.10407068,0,1,Sell
3045,AMC,2023-10-23 19:32:00,2023-10-23 19:58:00,0,0.05910174,0,0,Sell
950,AMC,2023-10-24 13:03:00,2023-10-24 13:23:00,0,0.5774426,1,0,Hold
5644,AMC,2023-10-25 18:32:00,2023-10-25 18:57:00,1,0.15661207,0,1,Sell
877,AMC,2023-10-26 01:05:00,2023-10-26 01:31:00,0,0.07330032,0,0,Sell
2935,AMC,2023-10-26 22:17:00,2023-10-26 22:46:00,1,0.4454294,0,1,Hold
1028,AMC,2023-10-27 09:28:00,2023-10-27 09:56:00,0,0.0647154,0,0,Sell
8998,AMC,2023-10-27 22:29:00,2023-10-27 22:40:00,0,0.066480845,0,0,Sell
